mol_name,SMILES,dG_bind,dG_bind_err,vacuum_dG_bind,solvent_dG_bind,complex_dG_bind,Glide_score,dummy_atoms
atoms 21 bonds 22_5017,[H]c1nc(N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],20.948955275644238,0.40761860760859947,114.05867743295289,112.15230754879542,133.10126282443966,-8.36575289329354,18
atoms 27 bonds 29_2620,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])Cl)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2N([H])[H])c1F,20.949200000050716,0.44934362788294724,16.246640135179366,22.592877114821015,43.54207711487173,-9.20908486115243,2
atoms 25 bonds 27_95,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2Cl)c1[H],20.952525628372882,0.5089928331306562,148.48483265260228,154.1452230595565,175.0977486879294,-8.40463014489465,15
atoms 24 bonds 26_3320,[H]c1nc(N([H])C(=O)[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],20.960531352621814,0.4610864354832397,159.35196202079635,160.1830978660323,181.14362921865413,-8.39688321439518,13
atoms 23 bonds 25_973,[H]c1nc([H])c(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Cl)c2[H])nc1[H],20.960723602704064,0.757482883862307,148.35344351870862,141.25667765934529,162.21740126204935,-8.17118903868227,19
atoms 29 bonds 32_7681,[H]c1nc(N([H])c2nc(N([H])[H])nc(C3([H])C([H])([H])C3([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c([H])c2F)c1F,20.965937052114526,1.212128066418486,-206.90004872553203,-211.3462934831557,-190.38035643104118,-8.80395502440196,28
atoms 20 bonds 21_5433,[H]c1nc(N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2F)c1[H],20.985879022373908,0.47950548191282866,69.14827327984258,75.56532315568417,96.55120217805808,-8.48669263792471,12
atoms 25 bonds 27_3366,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)[C@]3([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c1C([H])([H])[H],20.9991254685864,0.5147892939172681,141.31397590837622,111.03872590163938,132.03785137022578,-8.2229136111131,14
atoms 27 bonds 29_748,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(OC([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],20.999645168175704,0.5084699940328903,188.26343463682844,190.33806321232746,211.33770838050316,-8.39137978085896,22
atoms 27 bonds 29_3362,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2N([H])[H])c1[H],21.00071573005024,0.490631645453769,18.66339365383218,-12.615729141344168,8.38498658870607,-8.56311230855529,6
atoms 24 bonds 26_968,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2Cl)c1F,21.01403780521259,0.411858992127572,17.174373000739465,32.67715948810142,53.691197293314005,-9.26859268390746,3
atoms 28 bonds 30_2589,[H]c1nc(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2Cl)c1[H],21.014075194890594,0.7799227504825037,110.9352868705025,105.48849260309626,126.50256779798686,-9.20546783391396,27
atoms 23 bonds 25_591,[H]O[C@]1([H])C([H])([H])[C@@]([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])nc([H])c([H])c3[H])c2[H])C1([H])[H],21.016199557459572,0.6466243600698773,85.15208666499163,52.69148864361257,73.70768820107214,-8.21717303208839,29
atoms 30 bonds 32_3005,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2F)c1[H],21.022209061776486,0.5239077133220416,-1.4303601288794887,-17.657781854143998,3.3644272076324864,-8.52445617540893,10
atoms 23 bonds 25_516,[H]O[C@]1([H])C([H])([H])[C@@]([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])nc([H])c3[H])c2[H])C1([H])[H],21.022268200111554,0.6533253561258763,80.89703185836322,45.16228257029793,66.18455077040949,-8.21476767215114,29
atoms 26 bonds 28_741,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2F)c1[H],21.023526776317908,0.5790423723529426,167.97939837902078,168.73039298218526,189.75391975850317,-8.03554338562522,16
atoms 23 bonds 25_32,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2N([H])[H])c1[H],21.027884508096903,0.5008060167418572,-1.4973536912651708,-12.717119806175562,8.310764701921343,-8.0828528601888,2
atoms 26 bonds 28_5379,[H]c1nc(N([H])c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2N([H])[H])c1[H],21.02920835149888,1.0441940534654013,131.53590881453312,129.6171155383139,150.64632388981278,-8.04554940070698,29
atoms 26 bonds 28_3165,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c(N([H])[H])c([H])c([H])c3Cl)c2[H])c1[H],21.037573856239383,1.0068283900878152,34.26207005310906,0.4724741234308292,21.51004797967021,-9.14734140089083,26
atoms 26 bonds 28_1171,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1F,21.049848988636683,0.489481008747481,-15.321917874202857,-21.199466284682437,-0.14961729604575424,-9.51084613672371,2
atoms 30 bonds 32_735,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])c1[H],21.053010364926223,0.4865624282264878,36.61457777692629,12.75389506998805,33.80690543491427,-8.98006640092666,13
atoms 28 bonds 30_3083,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2F)c1[H],21.05714138535004,0.454520376854561,38.29136343023816,27.070368168951223,48.12750955430126,-8.76272338134336,8
atoms 28 bonds 30_4214,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(Cl)c([H])c2OC([H])([H])[H])c1F,21.060179229295272,0.5335074867329426,189.38943495575612,184.83836808223765,205.89854731153292,-8.7504688911355,12
atoms 25 bonds 27_3144,[H]c1nc([H])c([H])c(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c(Cl)c([H])c([H])c([H])c3N([H])[H])c2[H])c1[H],21.07260369417355,0.7021124595508882,128.9319064740972,128.77657793988655,149.8491816340601,-9.16102432269268,22
atoms 26 bonds 28_881,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2C([H])([H])[H])c1[H],21.07358119803081,0.558679602862283,158.54570108255112,159.21494714251483,180.28852834054564,-8.2220219031773,18
atoms 25 bonds 27_5295,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(Cl)c3F)c2[H])nc(C([H])([H])[H])c1[H],21.08009931485705,0.84479545175593,-89.97037598613052,-83.61093076622191,-62.53083145136486,-8.08721323777804,22
atoms 23 bonds 24_7630,[H]c1nc(N([H])C(=O)C([H])([H])OC([H])([H])[H])c([H])c(N([H])C(=O)c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],21.083536106917677,0.4516008827627211,138.103688143439,140.7144509590105,161.79798706592817,-8.43890148295715,22
atoms 25 bonds 27_3353,[H]c1nc(N([H])C(=O)[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c1[H],21.088606394744005,0.5119515888302927,157.125986255537,166.4621505146316,187.5507569093756,-8.26777161036364,14
atoms 24 bonds 26_894,[H]O[C@]1([H])C([H])([H])[C@@]([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(F)c3[H])c2[H])C1([H])[H],21.0949145962837,0.5671971297997191,105.98652214659423,83.89220928122249,104.98712387750619,-8.54370358000468,10
atoms 25 bonds 27_3492,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c1F,21.095965416250003,0.5118457640654611,-20.688009343679585,-32.51796701295262,-11.422001596702616,-9.04286335238894,2
atoms 23 bonds 25_552,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H],21.09730405570778,0.5382090427896876,143.65367034689214,128.08071167255332,149.1780157282611,-8.1284722219078,8
atoms 25 bonds 27_266,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1F,21.09825299296574,0.48614786353391826,165.29094847718596,163.80615400687307,184.9044069998388,-9.23286476673083,11
atoms 24 bonds 26_144,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2[H])c1[H],21.109970760849137,0.5767256013955945,-37.52980427272599,-37.52483496248818,-16.41486420163904,-8.09202095211724,0
atoms 29 bonds 31_5066,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c1F,21.120055372052096,0.4812437935355082,-3.8094456066171034,-28.9352368126591,-7.815181440607002,-8.21006857214605,10
atoms 25 bonds 27_3480,[H]c1nc(N([H])c2nc(N([H])[H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c([H])c2F)c1[H],21.120956641859117,0.9783409169074113,-42.554146882339424,-52.4911649945917,-31.370208352732583,-8.49727457940084,22
atoms 27 bonds 29_7608,[H]c1nc(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H],21.121393294597226,0.8516468273122133,104.07523352272,96.13574403759321,117.25713733219044,-8.68293468586666,27
atoms 26 bonds 28_3972,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Cl)c2[H])c1[H],21.124686316795703,0.8391208388702226,62.152871392812514,64.19146201851686,85.31614833531256,-9.79328912682993,24
atoms 24 bonds 26_7728,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(N([H])[H])c3C([H])([H])[H])c2[H])c([H])c([H])c1[H],21.12575351843094,0.8299330873905977,53.83450835753893,37.064361594562826,58.190115112993766,-8.24167596229647,25
atoms 25 bonds 26_3538,[H]OC([H])([H])C([H])(C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2Cl)c1[H])C([H])([H])O[H],21.135896199256834,0.6190161767276198,92.68596550584121,72.10677035828625,93.24266655754309,-8.9852470119872,20
atoms 24 bonds 26_2617,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])OC2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2F)c1[H],21.149015648019798,0.5135801323971241,197.43379413156,177.64169138747744,198.79070703549723,-8.431165284233,9
atoms 28 bonds 30_3393,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c(F)c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2Cl)c1[H],21.149959239805412,0.481430247350648,40.93324185775638,36.107283460205345,57.25724270001076,-9.27878432406134,7
atoms 28 bonds 30_5362,[H]c1nc(N([H])c2nc([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1F,21.15892121298498,0.81018497655079,162.97395192323236,166.70544689902576,187.86436811201074,-8.91100059223913,28
atoms 25 bonds 27_971,[H]c1nc(N([H])C(=O)[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],21.161535740790143,0.5197819709196292,126.25628868461355,113.47776441492984,134.63930015571998,-8.9180513661669,12
atoms 23 bonds 24_7557,[H]c1nc(N([H])C(=O)C([H])(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H],21.166323211569917,0.6411561751161046,104.2370643962624,103.59606122873473,124.76238444030464,-8.12214310480909,16
atoms 27 bonds 29_4359,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])F)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C([H])([H])[H])c2F)c1F,21.180103026631365,0.4698069024742859,10.296637829186913,25.518202322175604,46.69830534880697,-9.25909355876099,3
atoms 23 bonds 24_7721,[H]c1nc(N([H])C(=O)C([H])(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2F)c1[H],21.183133910629834,0.48105458153814473,76.97191525285415,97.1938895055407,118.37702341617053,-8.60000080383806,12
atoms 25 bonds 27_882,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2C([H])([H])[H])c1[H],21.183992628327445,0.545386072883011,152.4157700180925,133.23501420723323,154.41900683556068,-8.22562539763409,17
atoms 27 bonds 29_3750,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2N([H])[H])c1[H],21.197946922640455,0.5006189437427794,28.148478539740346,-6.006194237641434,15.19175268499902,-8.42657758030017,9
atoms 24 bonds 26_219,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1F,21.206200801740774,0.34454338631998166,38.42949580573522,31.967098647624628,53.1732994493654,-9.2105901130376,2
atoms 24 bonds 26_3838,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3C([H])([H])[H])c2[H])nc([H])c1[H],21.20969183122115,0.8458973241337943,-57.029893956109575,-60.30358231410679,-39.09389048288564,-8.21603087775695,22
atoms 25 bonds 27_5721,[H]c1nc(N([H])C(=O)C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2F)c1F,21.2195243363263,0.7532138635357882,61.06281794712836,73.44874630588913,94.66827064221543,-8.64841364808803,19
atoms 28 bonds 30_3014,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2Cl)c1F,21.220510931638284,0.49730863943304593,23.09716531608555,27.12379859761182,48.344309529250104,-9.20076572594839,4
atoms 25 bonds 27_41,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],21.25101409095035,0.5343957822298456,131.67187886353125,119.36317219438973,140.61418628534008,-8.27305524025467,14
atoms 25 bonds 27_3515,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2F)c1F,21.27301348542023,0.6945694823680071,12.249151663887558,18.715629283696543,39.98864276911677,-9.06899420920348,18
atoms 23 bonds 25_1056,[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)[C@]3([H])C([H])([H])[C@]3([H])C#N)c2[H])c([H])c1[H],21.277354735389515,0.5341847946491327,-50.81649238667081,-73.88059816874994,-52.603243433360426,-8.00577961511969,20
atoms 28 bonds 30_4184,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)[C@]3([H])C([H])([H])[C@@]3([H])C([H])([H])O[H])nc([H])c2F)c1Cl,21.27948894745409,0.4684051655654231,33.50498303600358,9.14091076716846,30.42039971462255,-10.0197595693054,5
atoms 25 bonds 27_609,[H]O[C@]1([H])C([H])([H])[C@@]([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Cl)c2[H])C1([H])[H],21.28328739425882,0.4910191781910602,141.73769749444378,134.4205157765148,155.70380317077363,-9.6355075874465,10
atoms 25 bonds 27_2926,[H]c1nc(N([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],21.297732794611846,0.6876313883086727,140.7688133895179,140.1941443518668,161.49187714647866,-8.52141791458605,26
atoms 25 bonds 27_3088,[H]c1nc(N([H])c2nc([H])c(C(=O)N([H])[H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H],21.30938545301457,0.9855026064567771,15.153793593043652,-21.369757576566467,-0.060372123551896806,-8.08050412391419,24
atoms 25 bonds 27_3706,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])OC3([H])[H])nc([H])c2F)c(Cl)c1[H],21.314880076513163,0.4845464002510741,227.5175369958806,206.46555918844362,227.78043926495678,-9.6443759914748,8
atoms 28 bonds 30_5486,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2C([H])([H])[H])c1F,21.321297693944977,0.5056298231404848,43.904524065208925,46.07290847061271,67.39420616455769,-8.93936492194183,7
atoms 28 bonds 30_3073,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C#N)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C([H])([H])[H])c2OC([H])([H])[H])c1[H],21.324226012628756,0.47879666076969973,13.98825106860967,10.706859741375332,32.03108575400409,-8.13417898250677,8
atoms 27 bonds 29_4346,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2C([H])([H])[H])c1F,21.32705150543908,0.5213141843265308,26.36981352715874,36.37927011206428,57.70632161750336,-8.95001984739353,3
atoms 26 bonds 28_3820,[H]c1nc(N([H])C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(F)c([H])c3[H])c2[H])c([H])c([H])c1[H],21.346566586438897,0.8025310639660251,51.10682387957762,44.48518039815296,65.83174698459186,-8.28578567519985,20
atoms 26 bonds 28_3009,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2F)c1[H],21.36067527387089,0.4940643397783537,26.61105262803915,37.68457769829832,59.04525297216921,-8.34290863006467,6
atoms 25 bonds 27_14,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],21.37600811128729,0.49063349965389536,167.8976221942901,158.23790156449272,179.61390967578,-8.44922367210468,14
atoms 25 bonds 27_3097,[H]c1nc([H])c([H])c(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c(F)c([H])c([H])c3Cl)c2[H])c1[H],21.37676525451846,0.7457992514649227,100.07090330802077,115.93483587986952,137.31160113438798,-8.88930100621641,20
atoms 25 bonds 27_1043,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2F)c1[H],21.389421021394583,0.5375406861178396,142.56899933337908,152.4822088770275,173.87162989842207,-8.32535340308842,15
atoms 24 bonds 26_5376,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2N([H])[H])c1[H],21.394619272632823,0.6415875171810539,-5.19170487249502,-25.531910839493378,-4.137291566860554,-8.30836355173007,20
atoms 29 bonds 31_5100,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c1F,21.402461898368983,0.4454685688486723,69.59950053910904,83.15350225613935,104.55596415450833,-9.15552583524003,6
atoms 26 bonds 28_3768,[H]c1nc(N([H])C(=O)[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])c1F,21.420753221858405,0.4227960810431231,184.86612697692513,198.91911522084573,220.33986844270413,-9.40705630354157,13
atoms 27 bonds 29_814,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],21.42964554361759,0.4843025340903265,2.36072258761949,-24.48638160137255,-3.0567360577549625,-9.07406747604819,6
atoms 25 bonds 27_2678,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2F)c1[H],21.430910559342465,0.5205853778344975,46.16729097030279,40.26997894683663,61.700889506179095,-8.50710016436964,8
atoms 27 bonds 29_4209,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2F)c1[H],21.433610383007007,0.4474807830936873,11.238032960607136,7.394569807762005,28.82818019076901,-8.51251403324771,7
atoms 29 bonds 32_7674,[H]c1nc(N([H])c2nc(N([H])[H])nc(C3([H])C([H])([H])C3([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2F)c1F,21.450699439419594,1.04595038701475,-203.6430195344651,-211.77576695466698,-190.32506751524738,-9.17226857807474,28
atoms 27 bonds 29_3361,[H]c1nc(N([H])C(=O)C2(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(OC([H])([H])[H])c([H])c2Cl)c1F,21.457912118269164,0.35299596032920194,62.89695277594775,71.09839717331212,92.55630929158129,-8.49848068385108,7
atoms 26 bonds 28_238,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2Cl)c1F,21.460812989948607,0.5213048244289173,161.8861741011039,177.50447108633634,198.96528407628495,-9.08966982403409,12
atoms 20 bonds 21_5425,[H]c1nc(N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c1[H],21.46918514248916,0.5504688523498673,63.07502613044753,63.4515171487674,84.92070229125656,-8.07180920815399,12
atoms 24 bonds 26_970,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2C([H])([H])[H])c1F,21.47314733780624,0.4922904611582909,27.152499162299108,35.919341432523254,57.39248877032949,-8.64079493914727,3
atoms 28 bonds 30_3816,[H]C([H])=C([H])c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c(N([H])C(=O)[C@]3([H])OC([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c(Cl)c1[H],21.48568686168292,0.506496948059186,191.74838545701598,202.73159584989992,224.21728271158284,-9.35722638810561,14
atoms 24 bonds 26_4097,[H]c1nc(N([H])C(=O)C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c1[H],21.49192316823479,0.6429697731725259,61.91160757818692,73.32252802033739,94.81445118857218,-8.42981263487389,23
atoms 24 bonds 26_1119,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])F)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2N([H])[H])c1[H],21.492454835645514,0.4428748685825706,4.325348533297647,-7.019665178498563,14.47278965714695,-8.46775010232279,2
atoms 24 bonds 26_16,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],21.502390410311023,0.45658532635297683,140.4483750562382,130.57207232660653,152.07446273691755,-8.50336165478945,11
atoms 29 bonds 31_1041,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@@]2([H])C(=O)N([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)c1F,21.513664884238523,0.5359114716216828,-58.040921834625735,-83.57312437030774,-62.059459486069215,-8.6034650965965,4
atoms 24 bonds 26_5668,[H]c1nc(N([H])c2nn(C([H])([H])[H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2F)c1[H],21.51409994158928,0.8025078822907542,25.16239729236258,27.53001455124823,49.04411449283751,-8.54253905834856,21
atoms 25 bonds 27_3289,[H]c1nc(N([H])c2nc(C([H])([H])[H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],21.52034912578396,0.8440091956999152,29.130516072948016,17.863177973868332,39.38352709965229,-8.61912057018167,25
